time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,n_embd,n_q_head,n_kv_head,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.004288,0.0044480000000000006,0.00432384,0.00432,2.9054679485411757e-05,,,,,,4096,32,8,2,4096,1,32,32,True,FLASH_ATTENTION
0.005823000000000001,0.005857,0.005837419999999999,0.005824,1.5816560940988323e-05,,,,,,4096,32,8,2,4096,1,32,64,True,FLASH_ATTENTION
0.007328,0.00736,0.007345919999999999,0.00736,1.588438226686825e-05,,,,,,4096,32,8,2,4096,1,32,96,True,FLASH_ATTENTION
0.008832000000000001,0.008897,0.00887042,0.008864,1.8134045329159283e-05,,,,,,4096,32,8,2,4096,1,32,128,True,FLASH_ATTENTION
0.010368,0.010464000000000001,0.01039748,0.010400000000000001,1.9002357748448e-05,,,,,,4096,32,8,2,4096,1,32,160,True,FLASH_ATTENTION
0.011872,0.011936,0.011909839999999998,0.011904,1.6491646370208366e-05,,,,,,4096,32,8,2,4096,1,32,192,True,FLASH_ATTENTION
0.013408,0.013441000000000002,0.013426680000000002,0.01344,1.5818267920351235e-05,,,,,,4096,32,8,2,4096,1,32,224,True,FLASH_ATTENTION
0.014912000000000002,0.014977,0.014950539999999998,0.014944,1.5664239528301617e-05,,,,,,4096,32,8,2,4096,1,32,256,True,FLASH_ATTENTION
0.016416,0.016481000000000003,0.016453240000000004,0.016448,1.7367279579715846e-05,,,,,,4096,32,8,2,4096,1,32,288,True,FLASH_ATTENTION
0.017951,0.018015999999999997,0.017971940000000002,0.017984000000000003,1.8013783611445807e-05,,,,,,4096,32,8,2,4096,1,32,320,True,FLASH_ATTENTION
0.019456,0.01952,0.0194829,0.019488,1.8510807653907736e-05,,,,,,4096,32,8,2,4096,1,32,352,True,FLASH_ATTENTION
0.020992,0.021056000000000002,0.021006320000000002,0.020992999999999998,1.7045163536910417e-05,,,,,,4096,32,8,2,4096,1,32,384,True,FLASH_ATTENTION
0.022496,0.022528,0.02250702,0.022496,1.5061859114996671e-05,,,,,,4096,32,8,2,4096,1,32,416,True,FLASH_ATTENTION
0.023999,0.024064000000000002,0.024030720000000002,0.024032,1.5633348969431098e-05,,,,,,4096,32,8,2,4096,1,32,448,True,FLASH_ATTENTION
0.025504000000000002,0.025599,0.025544960000000002,0.025536000000000003,1.6906756046029747e-05,,,,,,4096,32,8,2,4096,1,32,480,True,FLASH_ATTENTION
0.027008,0.027073,0.02704332,0.027039999999999998,1.4641639252487886e-05,,,,,,4096,32,8,2,4096,1,32,512,True,FLASH_ATTENTION
0.028544,0.028608,0.0285627,0.028576,1.7006175348972883e-05,,,,,,4096,32,8,2,4096,1,32,544,True,FLASH_ATTENTION
0.030048,0.030112,0.03006932,0.03008,1.869485490716668e-05,,,,,,4096,32,8,2,4096,1,32,576,True,FLASH_ATTENTION
0.031552000000000004,0.031616,0.03158732,0.031584,1.7176076385483045e-05,,,,,,4096,32,8,2,4096,1,32,608,True,FLASH_ATTENTION
0.033055999999999995,0.033121000000000005,0.03307916,0.033088,1.7009832450675523e-05,,,,,,4096,32,8,2,4096,1,32,640,True,FLASH_ATTENTION
0.03456,0.034625,0.034591,0.034592,1.8046606329169333e-05,,,,,,4096,32,8,2,4096,1,32,672,True,FLASH_ATTENTION
0.036064,0.036129,0.036100759999999996,0.036095999999999996,1.2875651439831067e-05,,,,,,4096,32,8,2,4096,1,32,704,True,FLASH_ATTENTION
0.0376,0.03763300000000001,0.03761378,0.037601,1.5835769637122225e-05,,,,,,4096,32,8,2,4096,1,32,736,True,FLASH_ATTENTION
0.039104,0.039168999999999995,0.039131000000000006,0.039136000000000004,1.85407658957235e-05,,,,,,4096,32,8,2,4096,1,32,768,True,FLASH_ATTENTION
0.040608,0.040673,0.040640380000000004,0.04064,1.8178987870616358e-05,,,,,,4096,32,8,2,4096,1,32,800,True,FLASH_ATTENTION
0.04208100000000001,0.042176000000000005,0.042129019999999996,0.042113,2.048949974987189e-05,,,,,,4096,32,8,2,4096,1,32,832,True,FLASH_ATTENTION
0.043616,0.043681,0.043645180000000006,0.043648000000000006,1.953324345826916e-05,,,,,,4096,32,8,2,4096,1,32,864,True,FLASH_ATTENTION
0.04512,0.045185,0.04516264,0.045153,1.8620161116379805e-05,,,,,,4096,32,8,2,4096,1,32,896,True,FLASH_ATTENTION
0.046624000000000006,0.04672,0.046664580000000004,0.046656,2.003805379771083e-05,,,,,,4096,32,8,2,4096,1,32,928,True,FLASH_ATTENTION
0.048129,0.048193,0.04817126,0.048161,1.7608872763468685e-05,,,,,,4096,32,8,2,4096,1,32,960,True,FLASH_ATTENTION
0.049664,0.049697000000000005,0.0496782,0.049664,1.598249041920522e-05,,,,,,4096,32,8,2,4096,1,32,992,True,FLASH_ATTENTION
0.051136,0.051232,0.051165600000000006,0.051168,2.2043593173527887e-05,,,,,,4096,32,8,2,4096,1,32,1024,True,FLASH_ATTENTION
0.052641,0.052736,0.052690839999999996,0.052704,1.813544595536687e-05,,,,,,4096,32,8,2,4096,1,32,1056,True,FLASH_ATTENTION
0.054176,0.054241,0.0542001,0.054208,1.884913791132077e-05,,,,,,4096,32,8,2,4096,1,32,1088,True,FLASH_ATTENTION
0.05568,0.055744999999999996,0.05570386,0.055712000000000005,1.7866180341640995e-05,,,,,,4096,32,8,2,4096,1,32,1120,True,FLASH_ATTENTION
0.057184,0.057280000000000005,0.05720848,0.057216,2.073667282859099e-05,,,,,,4096,32,8,2,4096,1,32,1152,True,FLASH_ATTENTION
0.058688000000000004,0.058785,0.05871161999999999,0.05872,2.1424182598174804e-05,,,,,,4096,32,8,2,4096,1,32,1184,True,FLASH_ATTENTION
0.06016,0.060256000000000004,0.06020995999999999,0.060192,2.3214616085561366e-05,,,,,,4096,32,8,2,4096,1,32,1216,True,FLASH_ATTENTION
0.061664000000000004,0.061761,0.06171322,0.061697,2.4206850270120267e-05,,,,,,4096,32,8,2,4096,1,32,1248,True,FLASH_ATTENTION
0.0632,0.063296,0.06323668000000002,0.063232,2.3840671131492193e-05,,,,,,4096,32,8,2,4096,1,32,1280,True,FLASH_ATTENTION
0.064672,0.0648,0.0647088,0.064704,3.318312824313084e-05,,,,,,4096,32,8,2,4096,1,32,1312,True,FLASH_ATTENTION
0.066176,0.066336,0.06620986000000001,0.066208,3.553927967756058e-05,,,,,,4096,32,8,2,4096,1,32,1344,True,FLASH_ATTENTION
0.06768,0.06784000000000001,0.06770733999999999,0.06771200000000001,3.4657530206290585e-05,,,,,,4096,32,8,2,4096,1,32,1376,True,FLASH_ATTENTION
0.069152,0.069313,0.06919532,0.06918450000000001,3.238236557140287e-05,,,,,,4096,32,8,2,4096,1,32,1408,True,FLASH_ATTENTION
0.07065600000000001,0.070848,0.07069399999999999,0.070688,3.980854179695477e-05,,,,,,4096,32,8,2,4096,1,32,1440,True,FLASH_ATTENTION
0.07216,0.072321,0.07219669999999999,0.07219199999999999,3.948328760374477e-05,,,,,,4096,32,8,2,4096,1,32,1472,True,FLASH_ATTENTION
0.07366400000000001,0.07385599999999999,0.07369322,0.073696,3.796908742648165e-05,,,,,,4096,32,8,2,4096,1,32,1504,True,FLASH_ATTENTION
0.07516800000000001,0.075392,0.07520513999999999,0.07520099999999999,3.892763029006598e-05,,,,,,4096,32,8,2,4096,1,32,1536,True,FLASH_ATTENTION
0.076672,0.076865,0.07671025999999999,0.076704,3.3671833926890084e-05,,,,,,4096,32,8,2,4096,1,32,1568,True,FLASH_ATTENTION
0.07817700000000001,0.07836900000000001,0.07822094,0.078209,3.440547049525751e-05,,,,,,4096,32,8,2,4096,1,32,1600,True,FLASH_ATTENTION
0.07968000000000001,0.079873,0.07972285999999999,0.07971299999999999,3.3587503628582064e-05,,,,,,4096,32,8,2,4096,1,32,1632,True,FLASH_ATTENTION
0.081216,0.08140800000000001,0.08125124,0.081249,3.496887759136953e-05,,,,,,4096,32,8,2,4096,1,32,1664,True,FLASH_ATTENTION
0.08272,0.08291200000000001,0.08274816000000002,0.08275199999999999,3.8847064239142234e-05,,,,,,4096,32,8,2,4096,1,32,1696,True,FLASH_ATTENTION
0.08422400000000001,0.084416,0.08425286000000001,0.084256,3.598833699964646e-05,,,,,,4096,32,8,2,4096,1,32,1728,True,FLASH_ATTENTION
0.085728,0.08592100000000001,0.08575775999999999,0.08576,3.937641933950057e-05,,,,,,4096,32,8,2,4096,1,32,1760,True,FLASH_ATTENTION
0.087232,0.087425,0.08725974,0.087264,3.5108864977380686e-05,,,,,,4096,32,8,2,4096,1,32,1792,True,FLASH_ATTENTION
0.08873600000000001,0.088928,0.08877138000000001,0.088768,3.271628952066445e-05,,,,,,4096,32,8,2,4096,1,32,1824,True,FLASH_ATTENTION
0.09024,0.090432,0.09028386,0.0902725,3.248384829419221e-05,,,,,,4096,32,8,2,4096,1,32,1856,True,FLASH_ATTENTION
0.091744,0.091969,0.09178624000000003,0.091777,3.913594766962992e-05,,,,,,4096,32,8,2,4096,1,32,1888,True,FLASH_ATTENTION
0.09324800000000001,0.093473,0.09328636,0.093281,3.5487327315536146e-05,,,,,,4096,32,8,2,4096,1,32,1920,True,FLASH_ATTENTION
0.094753,0.094945,0.09480236000000002,0.094785,3.457615363223595e-05,,,,,,4096,32,8,2,4096,1,32,1952,True,FLASH_ATTENTION
0.09625700000000001,0.096481,0.09631548000000001,0.09631999999999999,3.522739842792692e-05,,,,,,4096,32,8,2,4096,1,32,1984,True,FLASH_ATTENTION
0.097792,0.097952,0.0978168,0.097824,3.2276307099789196e-05,,,,,,4096,32,8,2,4096,1,32,2016,True,FLASH_ATTENTION
0.006046999999999999,0.00608,0.006059580000000001,0.006048,1.5319386410688888e-05,,,,,,4096,32,8,2,4096,1,64,64,True,FLASH_ATTENTION
