layer_name,input,kv_cache,tp_size,latency(ns)
embedding,1,0,2,2882
input_layernorm,1,0,2,17511
q_proj,1,0,2,10706
k_proj,1,0,2,7230
v_proj,1,0,2,7204
rope,1,0,2,24430
attn,1,0,2,5751
o_proj,1,0,2,8541
post_layernorm,1,0,2,17164
gate_proj,1,0,2,22114
up_proj,1,0,2,21763
act_fn,1,0,2,4053
down_proj,1,0,2,24331
final_layernorm,1,0,2,18400
lm_head,1,0,2,176101
embedding,2,0,2,3572
input_layernorm,2,0,2,20097
q_proj,2,0,2,10700
k_proj,2,0,2,7245
v_proj,2,0,2,7204
rope,2,0,2,27628
attn,2,0,2,9211
o_proj,2,0,2,8219
post_layernorm,2,0,2,19743
gate_proj,2,0,2,22249
up_proj,2,0,2,21436
act_fn,2,0,2,4019
down_proj,2,0,2,24284
final_layernorm,2,0,2,20942
lm_head,2,0,2,176425
embedding,3,0,2,4079
input_layernorm,3,0,2,20441
q_proj,3,0,2,10720
k_proj,3,0,2,7183
v_proj,3,0,2,7159
rope,3,0,2,29776
attn,3,0,2,9281
o_proj,3,0,2,8291
post_layernorm,3,0,2,19669
gate_proj,3,0,2,22636
up_proj,3,0,2,21835
act_fn,3,0,2,4056
down_proj,3,0,2,24234
final_layernorm,3,0,2,20953
lm_head,3,0,2,177387
embedding,4,0,2,4601
input_layernorm,4,0,2,21264
q_proj,4,0,2,10774
k_proj,4,0,2,7203
v_proj,4,0,2,7214
rope,4,0,2,29877
attn,4,0,2,9115
o_proj,4,0,2,8299
post_layernorm,4,0,2,20554
gate_proj,4,0,2,22416
up_proj,4,0,2,21548
act_fn,4,0,2,4037
down_proj,4,0,2,24277
final_layernorm,4,0,2,21634
lm_head,4,0,2,177459
embedding,5,0,2,5311
input_layernorm,5,0,2,21084
q_proj,5,0,2,10778
k_proj,5,0,2,7168
v_proj,5,0,2,7223
rope,5,0,2,29441
attn,5,0,2,9211
o_proj,5,0,2,8415
post_layernorm,5,0,2,20459
gate_proj,5,0,2,22646
up_proj,5,0,2,21624
act_fn,5,0,2,4063
down_proj,5,0,2,24284
final_layernorm,5,0,2,21676
lm_head,5,0,2,177724
embedding,6,0,2,5945
input_layernorm,6,0,2,21446
q_proj,6,0,2,10739
k_proj,6,0,2,7244
v_proj,6,0,2,7296
rope,6,0,2,29916
attn,6,0,2,9208
o_proj,6,0,2,8414
post_layernorm,6,0,2,20703
gate_proj,6,0,2,22636
up_proj,6,0,2,21688
act_fn,6,0,2,4106
down_proj,6,0,2,24422
final_layernorm,6,0,2,21580
lm_head,6,0,2,177566
embedding,7,0,2,6715
input_layernorm,7,0,2,21666
q_proj,7,0,2,10804
k_proj,7,0,2,7270
v_proj,7,0,2,7340
rope,7,0,2,29630
attn,7,0,2,9112
o_proj,7,0,2,8371
post_layernorm,7,0,2,20688
gate_proj,7,0,2,22823
